--- ==================================================================================================
--- Cuts                          Classifier   (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg
--- comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4015    0.0570199  5.242175  8446.976   0.8737   0.7039
--- bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2519    0.0612027  4.722566  5949.369   0.7871   0.4958
--- smallTheta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4321    0.0577877  5.348377  8560.556   0.8914   0.7134
--- bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4543    0.0567869  5.629385   9821.47   0.9382   0.8185
--- smallTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5210    0.0549805  5.844151  11292.77    0.974   0.9411
--- smallTheta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3886    0.0574564  5.382353  8770.037   0.8971   0.7308
--- GEta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.2929    0.0592859  4.897384  6818.881   0.8162   0.5682
--- GEta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.1979    0.0655341  4.478236  4665.112   0.7464   0.3888
--- smallTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2923    0.0596377   4.86056  6637.623   0.8101   0.5531
--- GEta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.4201    0.0583625  5.268937  8145.107   0.8782   0.6788
--- smallTheta_comPhi_l2Eta_GEta       BDTG:  (        6,    12000)      -0.3442    0.0562997  5.204273  8539.701   0.8674   0.7116
--- smallTheta_bigTheta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.2343    0.0598053  4.634662   6000.96   0.7724   0.5001
--- bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3460    0.0611627  5.136956   7048.91   0.8562   0.5874
--- smallTheta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4800    0.0571066  5.599411  9608.578   0.9332   0.8007
--- smallTheta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3502    0.0612109  5.175867  7144.875   0.8626   0.5954
--- smallTheta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.4286    0.0573409  5.596925  9521.708   0.9328   0.7935
--- GEta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4501    0.0598507  5.418544   8191.06   0.9031   0.6826
--- GEta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.1406    0.0645996  4.195395    4213.6   0.6992   0.3511
--- smallTheta_l1Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2527    0.0608783  4.672123  5885.173   0.7787   0.4904
--- GEta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.4065    0.0586879  5.244485  7980.367   0.8741    0.665
--- smallTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5515    0.0564146  5.791366   10532.7   0.9652   0.8777
--- smallTheta_bigTheta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.2652    0.0591772  4.675415  6237.434   0.7792   0.5198
--- bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1570    0.0610448  4.285186  4923.393   0.7142   0.4103
--- smallTheta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4067     0.057956   5.28068  8296.725   0.8801   0.6914
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.1976    0.0616715  4.482364  5278.081   0.7471   0.4398
--- smallTheta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.4799    0.0570907  5.636626  9742.195   0.9394   0.8118
--- GEta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1686    0.0636322  4.218249  4390.297    0.703   0.3659
--- smallTheta_comPhi_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3986    0.0575146  5.214589  8215.017   0.8691   0.6846
--- smallTheta_bigTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2048    0.0643523  4.433743  4742.497    0.739   0.3952
--- smallTheta_bigTheta_comPhi_GEta       BDTG:  (        6,    12000)      -0.3157    0.0580469  4.834284  6931.131   0.8057   0.5776
--- smallTheta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2993    0.0606236   4.96414   6700.12   0.8274   0.5583
--- GEta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3075    0.0618379  4.982612  6487.418   0.8304   0.5406
--- GEta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.0528    0.0668574  3.920729  3435.101   0.6535   0.2863
--- smallTheta_l1Eta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2557    0.0631993  4.811263  5790.735   0.8019   0.4826
--- GEta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2049    0.0602666  4.582004   5775.82   0.7637   0.4813
--- smallTheta_comPhi_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.3680    0.0583513  5.292764  8222.128   0.8821   0.6852
--- smallTheta_bigTheta_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.2417    0.0612775  4.729016  5951.053   0.7882   0.4959
--- bigTheta_l2Eta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2485    0.0615861  4.727912  5888.768    0.788   0.4907
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3751    0.0576865  5.141491  7938.677   0.8569   0.6616
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2985    0.0619213  4.924682  6320.308   0.8208   0.5267
--- smallTheta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3732    0.0574539  5.349394  8663.666   0.8916    0.722
--- GEta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1745    0.0655834  4.385145  4466.362   0.7309   0.3722
--- smallTheta_comPhi_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3030     0.059579  4.904654   6771.99   0.8174   0.5643
--- smallTheta_bigTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.1874    0.0655432  4.442431  4589.506   0.7404   0.3825
--- smallTheta_bigTheta_l2Eta_comPhi_GEta       BDTG:  (        6,    12000)      -0.2260    0.0594415  4.584793  5944.631   0.7641   0.4954
--- smallTheta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3245    0.0610667  5.064448  6872.831   0.8441   0.5727
--- GEta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1863    0.0641553  4.402336  4704.294   0.7337    0.392
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.3392    0.0602341  5.055978  7040.656   0.8427   0.5867
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.1707    0.0651671  4.359144  4470.151   0.7265   0.3725
--- smallTheta_bigTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.3724    0.0589253  5.128981  7571.207   0.8548   0.6309
--- smallTheta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1956     0.061512  4.470136  5276.599    0.745   0.4397
--- smallTheta_bigTheta_GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1514    0.0640493  4.203922  4303.849   0.7007   0.3587
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.1181    0.0656292  4.217924  4126.288    0.703   0.3439
--- comPhi_threeBodyPtOM_l2Eta_GEta_l1Eta_smallTheta       BDTG:  (        6,    12000)      -0.2890    0.0624101  4.918159  6205.144   0.8197   0.5171
--- threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.1381    0.0658309  4.268459  4199.921   0.7114     0.35
--- comPhi_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.2382    0.0607751  4.712723  6008.297   0.7855   0.5007
--- comPhi_threeBodyPtOM_l2Eta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.3205    0.0619724  5.008959  6527.781   0.8348    0.544
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta       BDTG:  (        6,    12000)      -0.1882    0.0656831  4.453949  4593.692   0.7423   0.3828
--- comPhi_threeBodyPtOM_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.2024    0.0648436  4.487088  4783.961   0.7478   0.3987
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.1944    0.0660776  4.522955  4680.764   0.7538   0.3901
