--- ==================================================================================================
--- Cuts                          Classifier   (  #signal, #backgr.)  Optimal-cut  S/sqrt(S+B)      NSig      NBkg   EffSig   EffBkg
--- bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.6048    0.0563528  5.881426  10886.79   0.9802   0.9072
--- bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.4760    0.0563594  5.703663  10236.06   0.9506    0.853
--- bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5656     0.056391  5.840697  10721.92   0.9734   0.8935
--- bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.6026    0.0564798  5.885997  10854.72    0.981   0.9046
--- smallTheta_comPhi_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.4540    0.0565354  5.638554   9941.41   0.9398   0.8285
--- bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5998    0.0565604  5.883511  10814.64   0.9806   0.9012
--- smallTheta_bigTheta_comPhi       BDTG:  (        6,    12000)      -0.4299     0.056592  5.494224  9419.965   0.9157    0.785
--- GEta_bigTheta       BDTG:  (        6,    12000)      -0.6184    0.0566039  5.792792  10467.51   0.9655   0.8723
--- smallTheta_bigTheta_comPhi_GEta       BDTG:  (        6,    12000)      -0.4475    0.0566282  5.416725  9144.319   0.9028    0.762
--- smallTheta_bigTheta       BDTG:  (        6,    12000)      -0.5293     0.056738  5.783149  10383.38   0.9639   0.8653
--- smallTheta_bigTheta_GEta       BDTG:  (        6,    12000)      -0.5551    0.0567824   5.68951  10034.04   0.9483   0.8362
--- smallTheta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5124    0.0568284  5.728536  10155.75   0.9548   0.8463
--- GEta_bigTheta_comPhi_l2Eta       BDTG:  (        6,    12000)      -0.5375    0.0568475   5.64011  9837.932     0.94   0.8198
--- smallTheta_bigTheta_l2Eta       BDTG:  (        6,    12000)      -0.4712    0.0568741  5.617045  9748.472   0.9362   0.8124
--- smallTheta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5095    0.0568943   5.74666  10196.46   0.9578   0.8497
--- smallTheta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4926    0.0569823  5.702571  10009.54   0.9504   0.8341
--- GEta_bigTheta_l2Eta       BDTG:  (        6,    12000)      -0.5712    0.0570265   5.70522  10003.32   0.9509   0.8336
--- smallTheta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.5095    0.0570741  5.712648  10012.65   0.9521   0.8344
--- smallTheta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.5088    0.0571118  5.739143  10092.42   0.9565    0.841
--- smallTheta_l1Eta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.4038    0.0571437  5.504674  9274.031   0.9174   0.7728
--- GEta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4037    0.0572159  5.533468  9347.708   0.9222    0.779
--- GEta_bigTheta_comPhi_l1Eta       BDTG:  (        6,    12000)      -0.5960    0.0572421  5.803507  10273.17   0.9673   0.8561
--- GEta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4154    0.0573422  5.561691  9401.741   0.9269   0.7835
--- GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.5055    0.0574826  5.585906  9437.505    0.931   0.7865
--- smallTheta_bigTheta_l2Eta_comPhi_GEta       BDTG:  (        6,    12000)      -0.4908    0.0575552  5.530529  9227.935   0.9218    0.769
--- smallTheta_bigTheta_comPhi_l1Eta_GEta       BDTG:  (        6,    12000)      -0.5037    0.0576824  5.629308  9518.467   0.9382   0.7932
--- smallTheta_bigTheta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.4887    0.0577275  5.567795  9296.975    0.928   0.7747
--- smallTheta_bigTheta_l2Eta_GEta       BDTG:  (        6,    12000)      -0.4736    0.0577474  5.466336   8954.95   0.9111   0.7462
--- GEta_bigTheta_comPhi_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.4812    0.0578141  5.562307  9250.836   0.9271   0.7709
--- l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3950    0.0578865  5.292821  8354.976   0.8821   0.6962
--- GEta_bigTheta_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3415    0.0580479  5.027369  7495.796   0.8379   0.6246
--- GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4487    0.0581372  5.372312  8533.766   0.8954   0.7111
--- comPhi_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.4576    0.0582287  5.491739  8889.509   0.9153   0.7408
--- comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.4084     0.058244  5.334501  8383.186   0.8891   0.6986
--- comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3932    0.0583036  5.245771  8089.957   0.8743   0.6742
--- smallTheta_bigTheta_l2Eta_l1Eta_GEta       BDTG:  (        6,    12000)      -0.3892    0.0583053  5.223182  8019.934   0.8705   0.6683
--- comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3925    0.0583345  5.293068  8227.811   0.8822   0.6857
--- GEta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4330    0.0584641  5.308819  8240.195   0.8848   0.6867
--- comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3297    0.0585666  5.032973  7379.937   0.8388    0.615
--- l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3831    0.0585728  5.226594  7957.197   0.8711   0.6631
--- threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3243    0.0585837  4.989869  7249.805   0.8316   0.6042
--- smallTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3808    0.0586042  5.199864  7867.544   0.8666   0.6556
--- smallTheta_comPhi_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3568    0.0586129  4.999916  7271.767   0.8333    0.606
--- smallTheta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.3448    0.0586627  5.060597  7436.762   0.8434   0.6197
--- smallTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3924    0.0586795    5.2595   8028.44   0.8766    0.669
--- smallTheta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3768    0.0587925  5.200508  7819.149   0.8668   0.6516
--- smallTheta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4058      0.05889  5.306798  8115.174   0.8845   0.6763
--- smallTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.4038    0.0589186  5.307625  8109.812   0.8846   0.6758
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3548    0.0590151  5.108054  7486.663   0.8513   0.6239
--- smallTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3740    0.0590825  5.101597  7450.692   0.8503   0.6209
--- smallTheta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3921     0.059191  5.247033  7852.841   0.8745   0.6544
--- GEta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3183    0.0594569  4.853087   6657.56   0.8088   0.5548
--- GEta_comPhi_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3196    0.0594745  4.877138  6719.761   0.8129     0.56
--- smallTheta_comPhi_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3536     0.059638  5.012628  7059.537   0.8354   0.5883
--- GEta_comPhi_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.2653    0.0598135  4.602215  5915.581    0.767    0.493
--- GEta_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.4242    0.0599938  5.264882  7696.057   0.8775   0.6413
--- smallTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.3452    0.0600837  4.967473  6830.328   0.8279   0.5692
--- smallTheta_l1Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2891    0.0607525  4.777298  6178.747   0.7962   0.5149
--- smallTheta_comPhi_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.2677    0.0609128  4.672045  5878.303   0.7787   0.4899
--- comPhi_threeBodyPtOM_l2Eta_GEta_l1Eta_smallTheta       BDTG:  (        6,    12000)      -0.2665     0.061542  4.715057  5865.183   0.7858   0.4888
--- smallTheta_l1Eta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2804    0.0617256  4.775848  5981.686    0.796   0.4985
--- GEta_comPhi_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.3477    0.0617705  5.109295  6836.517   0.8515   0.5697
--- GEta_l1Eta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3338     0.061951  5.048678  6636.332   0.8414    0.553
--- bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3283    0.0620169  4.894168   6222.95   0.8157   0.5186
--- bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.2848     0.062102  4.749055  5843.195   0.7915   0.4869
--- bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2946    0.0622913  4.769659  5858.232   0.7949   0.4882
--- bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.3124    0.0624502  4.845047  6014.206   0.8075   0.5012
--- bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3113    0.0625078  4.888158  6110.476   0.8147   0.5092
--- bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3460    0.0625199  4.983172  6347.969   0.8305    0.529
--- smallTheta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.2671    0.0625317  4.629093  5475.513   0.7715   0.4563
--- smallTheta_bigTheta_GEta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.3238    0.0625465  4.787034  5852.904   0.7978   0.4877
--- GEta_bigTheta_threeBodyPtOM_l2Eta       BDTG:  (        6,    12000)      -0.1280    0.0625545  3.734512  3560.375   0.6224   0.2967
--- bigTheta_l2Eta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2553    0.0625941  4.609682  5418.841   0.7683   0.4516
--- GEta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1272    0.0626076  3.755057   3593.56   0.6258   0.2995
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2592    0.0626147  4.638852  5484.055   0.7731    0.457
--- smallTheta_bigTheta_l2Eta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2193    0.0626781  4.378454  4875.511   0.7297   0.4063
--- bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2992    0.0626953  4.817037  5898.424   0.8028   0.4915
--- smallTheta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2555    0.0626996  4.574857  5319.268   0.7625   0.4433
--- smallTheta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2295    0.0627014  4.463605  5063.315   0.7439   0.4219
--- comPhi_threeBodyPtOM_l2Eta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.1703    0.0627208  4.134628  4341.465   0.6891   0.3618
--- GEta_bigTheta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.0723    0.0627279  3.440574  3004.994   0.5734   0.2504
--- smallTheta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.2231     0.062736  4.392781  4898.422   0.7321   0.4082
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.2833    0.0627981  4.759673  5739.861   0.7933   0.4783
--- GEta_bigTheta_comPhi_threeBodyPtOM       BDTG:  (        6,    12000)      -0.0584    0.0629383    3.3514  2832.098   0.5586    0.236
--- GEta_bigTheta_threeBodyPtOM_l1Eta       BDTG:  (        6,    12000)      -0.1898     0.063074   4.16626  4358.896   0.6944   0.3632
--- GEta_bigTheta_comPhi_l1Eta_threeBodyPtOM       BDTG:  (        6,    12000)      -0.1451    0.0631608  3.932072   3871.75   0.6553   0.3226
--- smallTheta_bigTheta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2783    0.0632332  4.548224  5169.062    0.758   0.4308
--- smallTheta_bigTheta_l2Eta_threeBodyPtOM_GEta       BDTG:  (        6,    12000)      -0.2625    0.0635105  4.531521    5086.4   0.7553   0.4239
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta       BDTG:  (        6,    12000)      -0.2591    0.0635599  4.523653  5060.857   0.7539   0.4217
--- smallTheta_bigTheta_threeBodyPtOM_l1Eta_GEta       BDTG:  (        6,    12000)      -0.2299     0.063727   4.44647  4863.926   0.7411   0.4053
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.1482    0.0639194  4.012061  3935.743   0.6687    0.328
--- GEta_bigTheta_threeBodyPtOM_l1Eta_l2Eta       BDTG:  (        6,    12000)      -0.2144    0.0640293  4.360835  4634.179   0.7268   0.3862
--- comPhi_threeBodyPtOM_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.1713    0.0641015  4.129387  4145.748   0.6882   0.3455
--- threeBodyPtOM_l2Eta_GEta_bigTheta_smallTheta_l1Eta       BDTG:  (        6,    12000)      -0.2085    0.0641222  4.364262  4628.028   0.7274   0.3857
--- comPhi_threeBodyPtOM_l2Eta_GEta_bigTheta_l1Eta       BDTG:  (        6,    12000)      -0.1496    0.0642763  4.013572  3895.051   0.6689   0.3246
